label	body_text	body_text_nostop
ham	I had a good time too. Its nice to do something a bit different with my weekends for a change. See ya soon	['good', 'time', 'nice', 'something', 'bit', 'different', 'weekends', 'change', 'see', 'ya', 'soon']
ham	Yo sorry was in the shower sup	['yo', 'sorry', 'shower', 'sup']
ham	Carlos is down but I have to pick it up from him, so I'll swing by usf in a little bit	['carlos', 'pick', 'ill', 'swing', 'usf', 'little', 'bit']
ham	Full heat pa:-) i have applyed oil pa.	['full', 'heat', 'pa', 'applyed', 'oil', 'pa']
ham	I'm stuck in da middle of da row on da right hand side of da lt... 	['im', 'stuck', 'da', 'middle', 'da', 'row', 'da', 'right', 'hand', 'side', 'da', 'lt', '']
ham	Have you laid your airtel line to rest?	['laid', 'airtel', 'line', 'rest']
ham	Hi did u decide wot 2 get 4 his bday if not ill prob jus get him a voucher frm virgin or sumfing 	['hi', 'u', 'decide', 'wot', '2', 'get', '4', 'bday', 'ill', 'prob', 'jus', 'get', 'voucher', 'frm', 'virgin', 'sumfing', '']
spam	FreeMsg: Txt: CALL to No: 86888 & claim your reward of 3 hours talk time to use from your phone now! Subscribe6GBP/mnth inc 3hrs 16 stop?txtStop	['freemsg', 'txt', 'call', '86888', 'claim', 'reward', '3', 'hours', 'talk', 'time', 'use', 'phone', 'subscribe6gbpmnth', 'inc', '3hrs', '16', 'stoptxtstop']
ham	Hey j! r u feeling any better, hopeSo hunny. i amnow feelin ill & ithink i may have tonsolitusaswell! damn iam layin in bedreal bored. lotsof luv me xxxx	['hey', 'j', 'r', 'u', 'feeling', 'better', 'hopeso', 'hunny', 'amnow', 'feelin', 'ill', 'ithink', 'may', 'tonsolitusaswell', 'damn', 'iam', 'layin', 'bedreal', 'bored', 'lotsof', 'luv', 'xxxx']
ham	And I don't plan on staying the night but I prolly won't be back til late	['dont', 'plan', 'staying', 'night', 'prolly', 'wont', 'back', 'til', 'late']
ham	THANX 4 PUTTIN DA FONE DOWN ON ME!!	['thanx', '4', 'puttin', 'da', 'fone']
ham	I need an 8th but I'm off campus atm, could I pick up in an hour or two?	['need', '8th', 'im', 'campus', 'atm', 'could', 'pick', 'hour', 'two']
ham	Oh... Haha... Den we shld had went today too... Gee, nvm la... Kaiez, i dun mind goin jazz oso... Scared hiphop open cant catch up... 	['oh', 'haha', 'den', 'shld', 'went', 'today', 'gee', 'nvm', 'la', 'kaiez', 'dun', 'mind', 'goin', 'jazz', 'oso', 'scared', 'hiphop', 'open', 'cant', 'catch', '']
ham	Been running but only managed 5 minutes and then needed oxygen! Might have to resort to the roller option!	['running', 'managed', '5', 'minutes', 'needed', 'oxygen', 'might', 'resort', 'roller', 'option']
ham	We live in the next  &lt;#&gt; mins	['live', 'next', 'ltgt', 'mins']
ham	Y de asking like this.	['de', 'asking', 'like']
ham	Just glad to be talking to you.	['glad', 'talking']
ham	Wat time ü finish?	['wat', 'time', 'ü', 'finish']
ham	Sorry da. I gone mad so many pending works what to do.	['sorry', 'da', 'gone', 'mad', 'many', 'pending', 'works']
ham	How much you got for cleaning	['much', 'got', 'cleaning']
ham	hows my favourite person today? r u workin hard? couldn't sleep again last nite nearly rang u at 4.30	['hows', 'favourite', 'person', 'today', 'r', 'u', 'workin', 'hard', 'couldnt', 'sleep', 'last', 'nite', 'nearly', 'rang', 'u', '430']
spam	Sunshine Quiz! Win a super Sony DVD recorder if you canname the capital of Australia? Text MQUIZ to 82277. B	['sunshine', 'quiz', 'win', 'super', 'sony', 'dvd', 'recorder', 'canname', 'capital', 'australia', 'text', 'mquiz', '82277', 'b']
ham	Ü called dad oredi...	['ü', 'called', 'dad', 'oredi']
ham	Good. do you think you could send me some pix? I would love to see your top and bottom...	['good', 'think', 'could', 'send', 'pix', 'would', 'love', 'see', 'top', 'bottom']
ham	Nvm... I'm going to wear my sport shoes anyway... I'm going to be late leh.	['nvm', 'im', 'going', 'wear', 'sport', 'shoes', 'anyway', 'im', 'going', 'late', 'leh']
ham	Sorry, I'll call later In meeting.	['sorry', 'ill', 'call', 'later', 'meeting']
ham	THIS IS A LONG FUCKIN SHOWR	['long', 'fuckin', 'showr']
ham	Received, understood n acted upon!	['received', 'understood', 'n', 'acted', 'upon']
ham	They finally came to fix the ceiling.	['finally', 'came', 'fix', 'ceiling']
ham	"U need my presnts always bcz U cant mis love. ""jeevithathile irulinae neekunna prakasamanu sneham"" prakasam ennal prabha 'That mns prabha is'LOVE' Got it. Dont mis me...."	['u', 'need', 'presnts', 'always', 'bcz', 'u', 'cant', 'mis', 'love', 'jeevithathile', 'irulinae', 'neekunna', 'prakasamanu', 'sneham', 'prakasam', 'ennal', 'prabha', 'mns', 'prabha', 'islove', 'got', 'dont', 'mis']
ham	Jus finish blowing my hair. U finish dinner already?	['jus', 'finish', 'blowing', 'hair', 'u', 'finish', 'dinner', 'already']
ham	I'm on the bus. Love you	['im', 'bus', 'love']
ham	Lol ... I knew that .... I saw him in the dollar store	['lol', 'knew', 'saw', 'dollar', 'store']
spam	Please call our customer service representative on 0800 169 6031 between 10am-9pm as you have WON a guaranteed £1000 cash or £5000 prize!	['please', 'call', 'customer', 'service', 'representative', '0800', '169', '6031', '10am9pm', 'guaranteed', '1000', 'cash', '5000', 'prize']
spam	Todays Voda numbers ending with 7634 are selected to receive a £350 reward. If you have a match please call 08712300220 quoting claim code 7684 standard rates apply.	['todays', 'voda', 'numbers', 'ending', '7634', 'selected', 'receive', '350', 'reward', 'match', 'please', 'call', '08712300220', 'quoting', 'claim', 'code', '7684', 'standard', 'rates', 'apply']
ham	Only saturday and sunday holiday so its very difficult:)	['saturday', 'sunday', 'holiday', 'difficult']
ham	Everybody had fun this evening. Miss you.	['everybody', 'fun', 'evening', 'miss']
ham	Got hella gas money, want to go on a grand nature adventure with galileo in a little bit?	['got', 'hella', 'gas', 'money', 'want', 'go', 'grand', 'nature', 'adventure', 'galileo', 'little', 'bit']
ham	I'm in a meeting, call me later at	['im', 'meeting', 'call', 'later']
ham	Oh wow thats gay. Will firmware update help	['oh', 'wow', 'thats', 'gay', 'firmware', 'update', 'help']
ham	These won't do. Have to move on to morphine	['wont', 'move', 'morphine']
ham	How come i din c ü... Yup i cut my hair...	['come', 'din', 'c', 'ü', 'yup', 'cut', 'hair']
ham	K k pa Had your lunch aha.	['k', 'k', 'pa', 'lunch', 'aha']
ham	Oh ho. Is this the first time u use these type of words	['oh', 'ho', 'first', 'time', 'u', 'use', 'type', 'words']
ham	Captain vijaykanth is doing comedy in captain tv..he is drunken :)	['captain', 'vijaykanth', 'comedy', 'captain', 'tvhe', 'drunken', '']
ham	Of course. I guess god's just got me on hold right now.	['course', 'guess', 'gods', 'got', 'hold', 'right']
ham	Do you hide anythiing or keeping distance from me	['hide', 'anythiing', 'keeping', 'distance']
ham	Havent.	['havent']
spam	You are being ripped off! Get your mobile content from www.clubmoby.com call 08717509990 poly/true/Pix/Ringtones/Games six downloads for only 3	['ripped', 'get', 'mobile', 'content', 'wwwclubmobycom', 'call', '08717509990', 'polytruepixringtonesgames', 'six', 'downloads', '3']
ham	Sorry i din lock my keypad.	['sorry', 'din', 'lock', 'keypad']
ham	Did u got that persons story	['u', 'got', 'persons', 'story']
ham	Are you planning to come chennai?	['planning', 'come', 'chennai']
spam	We tried to contact you re your reply to our offer of a Video Phone 750 anytime any network mins Half Price Line Rental Camcorder Reply or call 08000930705	['tried', 'contact', 'reply', 'offer', 'video', 'phone', '750', 'anytime', 'network', 'mins', 'half', 'price', 'line', 'rental', 'camcorder', 'reply', 'call', '08000930705']
ham	God created gap btwn ur fingers so dat sum1 vry special will fill those gaps by holding ur hands.. Now plz dont ask y he created so much gap between legs !!!	['god', 'created', 'gap', 'btwn', 'ur', 'fingers', 'dat', 'sum1', 'vry', 'special', 'fill', 'gaps', 'holding', 'ur', 'hands', 'plz', 'dont', 'ask', 'created', 'much', 'gap', 'legs', '']
ham	We are okay. Going to sleep now. Later	['okay', 'going', 'sleep', 'later']
ham	Please protect yourself from e-threats. SIB never asks for sensitive information like Passwords,ATM/SMS PIN thru email. Never share your password with anybody.	['please', 'protect', 'ethreats', 'sib', 'never', 'asks', 'sensitive', 'information', 'like', 'passwordsatmsms', 'pin', 'thru', 'email', 'never', 'share', 'password', 'anybody']
ham	"Finally it has happened..! Aftr decades..! BEER is now cheaper than PETROL! The goverment expects us to ""DRINK"". . . But don't ""DRIVE """	['finally', 'happened', 'aftr', 'decades', 'beer', 'cheaper', 'petrol', 'goverment', 'expects', 'us', 'drink', 'dont', 'drive', '']
spam	A £400 XMAS REWARD IS WAITING FOR YOU! Our computer has randomly picked you from our loyal mobile customers to receive a £400 reward. Just call 09066380611 	['400', 'xmas', 'reward', 'waiting', 'computer', 'randomly', 'picked', 'loyal', 'mobile', 'customers', 'receive', '400', 'reward', 'call', '09066380611', '']
ham	Where r e meeting tmr?	['r', 'e', 'meeting', 'tmr']
ham	Lol yes. But it will add some spice to your day.	['lol', 'yes', 'add', 'spice', 'day']
ham	Hope you are having a great day.	['hope', 'great', 'day']
ham	Our Prasanth ettans mother passed away last night. Just pray for her and family.	['prasanth', 'ettans', 'mother', 'passed', 'away', 'last', 'night', 'pray', 'family']
ham	K, I'll work something out	['k', 'ill', 'work', 'something']
spam	PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08718738002 Identifier Code: 48922 Expires 21/11/04	['private', '2003', 'account', 'statement', 'shows', '800', 'unredeemed', 'points', 'call', '08718738002', 'identifier', 'code', '48922', 'expires', '211104']
ham	This message is from a great Doctor in India:-): 1) Do not drink APPY FIZZ. It contains Cancer causing age	['message', 'great', 'doctor', 'india', '1', 'drink', 'appy', 'fizz', 'contains', 'cancer', 'causing', 'age']
ham	I cant pick the phone right now. Pls send a message	['cant', 'pick', 'phone', 'right', 'pls', 'send', 'message']
ham	You call him and tell now infront of them. Call him now.	['call', 'tell', 'infront', 'call']
ham	Ok no prob...	['ok', 'prob']
ham	Ladies first and genus second k .	['ladies', 'first', 'genus', 'second', 'k', '']
ham	No. Yes please. Been swimming?	['yes', 'please', 'swimming']
ham	Mum not going robinson already.	['mum', 'going', 'robinson', 'already']
ham	Ok set let u noe e details later...	['ok', 'set', 'let', 'u', 'noe', 'e', 'details', 'later']
ham	Not..tel software name..	['nottel', 'software', 'name']
ham	I send the print  outs da.	['send', 'print', 'outs', 'da']
ham	IM REALY SOZ IMAT MY MUMS 2NITE WHAT ABOUT 2MORO 	['im', 'realy', 'soz', 'imat', 'mums', '2nite', '2moro', '']
ham	"When I was born, GOD said, ""Oh No! Another IDIOT"". When you were born, GOD said, ""OH No! COMPETITION"". Who knew, one day these two will become FREINDS FOREVER!"	['born', 'god', 'said', 'oh', 'another', 'idiot', 'born', 'god', 'said', 'oh', 'competition', 'knew', 'one', 'day', 'two', 'become', 'freinds', 'forever']
ham	I didnt get ur full msg..sometext is missing, send it again	['didnt', 'get', 'ur', 'full', 'msgsometext', 'missing', 'send']
ham	Probably not, I'm almost out of gas and I get some cash tomorrow	['probably', 'im', 'almost', 'gas', 'get', 'cash', 'tomorrow']
spam	Customer service announcement. We recently tried to make a delivery to you but were unable to do so, please call 07099833605 to re-schedule. Ref:9280114	['customer', 'service', 'announcement', 'recently', 'tried', 'make', 'delivery', 'unable', 'please', 'call', '07099833605', 'reschedule', 'ref9280114']
ham	I forgot 2 ask ü all smth.. There's a card on da present lei... How? Ü all want 2 write smth or sign on it?	['forgot', '2', 'ask', 'ü', 'smth', 'theres', 'card', 'da', 'present', 'lei', 'ü', 'want', '2', 'write', 'smth', 'sign']
ham	I'm leaving my house now.	['im', 'leaving', 'house']
spam	Hi babe its Chloe, how r u? I was smashed on saturday night, it was great! How was your weekend? U been missing me? SP visionsms.com Text stop to stop 150p/text	['hi', 'babe', 'chloe', 'r', 'u', 'smashed', 'saturday', 'night', 'great', 'weekend', 'u', 'missing', 'sp', 'visionsmscom', 'text', 'stop', 'stop', '150ptext']
ham	Ü ready then call me...	['ü', 'ready', 'call']
ham	Wewa is 130. Iriver 255. All 128 mb.	['wewa', '130', 'iriver', '255', '128', 'mb']
ham	It is a good thing I'm now getting the connection to bw	['good', 'thing', 'im', 'getting', 'connection', 'bw']
ham	Sry da..jst nw only i came to home..	['sry', 'dajst', 'nw', 'came', 'home']
ham	That's cool he'll be here all night, lemme know when you're around	['thats', 'cool', 'hell', 'night', 'lemme', 'know', 'youre', 'around']
ham	Are you staying in town ?	['staying', 'town', '']
ham	Haha yeah, 2 oz is kind of a shitload	['haha', 'yeah', '2', 'oz', 'kind', 'shitload']
ham	Ok u can take me shopping when u get paid =D	['ok', 'u', 'take', 'shopping', 'u', 'get', 'paid']
ham	My life Means a lot to me, Not because I love my life, But because I love the people in my life, The world calls them friends, I call them my World:-).. Ge:-)..	['life', 'means', 'lot', 'love', 'life', 'love', 'people', 'life', 'world', 'calls', 'friends', 'call', 'world', 'ge']
ham	Alright we'll bring it to you, see you in like  &lt;#&gt;  mins	['alright', 'well', 'bring', 'see', 'like', 'ltgt', 'mins']
ham	But pls dont play in others life.	['pls', 'dont', 'play', 'others', 'life']
ham	Eatin my lunch...	['eatin', 'lunch']
ham	Hmmm.but you should give it on one day..	['hmmmbut', 'give', 'one', 'day']
ham	Didn't try, g and I decided not to head out	['didnt', 'try', 'g', 'decided', 'head']
ham	Ok no prob	['ok', 'prob']
ham	Surly ill give it to you:-) while coming to review.	['surly', 'ill', 'give', 'coming', 'review']
ham	By march ending, i should be ready. But will call you for sure. The problem is that my capital never complete. How far with you. How's work and the ladies	['march', 'ending', 'ready', 'call', 'sure', 'problem', 'capital', 'never', 'complete', 'far', 'hows', 'work', 'ladies']
ham	Tessy..pls do me a favor. Pls convey my birthday wishes to Nimya..pls dnt forget it. Today is her birthday Shijas	['tessypls', 'favor', 'pls', 'convey', 'birthday', 'wishes', 'nimyapls', 'dnt', 'forget', 'today', 'birthday', 'shijas']
ham	Pls give her the food preferably pap very slowly with loads of sugar. You can take up to an hour to give it. And then some water. Very very slowly.	['pls', 'give', 'food', 'preferably', 'pap', 'slowly', 'loads', 'sugar', 'take', 'hour', 'give', 'water', 'slowly']
spam	URGENT! Your Mobile No 07808726822 was awarded a £2,000 Bonus Caller Prize on 02/09/03! This is our 2nd attempt to contact YOU! Call 0871-872-9758 BOX95QU	['urgent', 'mobile', '07808726822', 'awarded', '2000', 'bonus', 'caller', 'prize', '020903', '2nd', 'attempt', 'contact', 'call', '08718729758', 'box95qu']
ham	A guy who gets used but is too dumb to realize it.	['guy', 'gets', 'used', 'dumb', 'realize']
ham	Okey dokey, i‘ll be over in a bit just sorting some stuff out.	['okey', 'dokey', 'bit', 'sorting', 'stuff']
ham	Don no da:)whats you plan?	['dawhats', 'plan']
ham	Yes fine 	['yes', 'fine', '']
spam	WIN: We have a winner! Mr. T. Foley won an iPod! More exciting prizes soon, so keep an eye on ur mobile or visit www.win-82050.co.uk	['win', 'winner', 'mr', 'foley', 'ipod', 'exciting', 'prizes', 'soon', 'keep', 'eye', 'ur', 'mobile', 'visit', 'wwwwin82050couk']
ham	I liked the new mobile	['liked', 'new', 'mobile']
ham	Anytime...	['anytime']
ham	Mmmmmmm *snuggles into you* ...*deep contented sigh* ... *whispers* ... I fucking love you so much I can barely stand it ...	['mmmmmmm', 'snuggles', 'deep', 'contented', 'sigh', 'whispers', 'fucking', 'love', 'much', 'barely', 'stand', '']
ham	Yar but they say got some error.	['yar', 'say', 'got', 'error']
ham	Hey anyway i have to :-)	['hey', 'anyway', '']
ham	Wow so healthy. Old airport rd lor. Cant thk of anything else. But i'll b bathing my dog later.	['wow', 'healthy', 'old', 'airport', 'rd', 'lor', 'cant', 'thk', 'anything', 'else', 'ill', 'b', 'bathing', 'dog', 'later']
ham	Wif my family booking tour package.	['wif', 'family', 'booking', 'tour', 'package']
ham	Did you say bold, then torch later. Or one torch and 2bold?	['say', 'bold', 'torch', 'later', 'one', 'torch', '2bold']
ham	Haha awesome, I might need to take you up on that, what you doin tonight?	['haha', 'awesome', 'might', 'need', 'take', 'doin', 'tonight']
ham	Ya i knw u vl giv..its ok thanks kano..anyway enjoy wit ur family wit 1st salary..:-);-)	['ya', 'knw', 'u', 'vl', 'givits', 'ok', 'thanks', 'kanoanyway', 'enjoy', 'wit', 'ur', 'family', 'wit', '1st', 'salary']
ham	Huh so slow i tot u reach long ago liao... U 2 more days only i 4 more leh...	['huh', 'slow', 'tot', 'u', 'reach', 'long', 'ago', 'liao', 'u', '2', 'days', '4', 'leh']
ham	Thats cool princess! I will cover your face in hot sticky cum :)	['thats', 'cool', 'princess', 'cover', 'face', 'hot', 'sticky', 'cum', '']
